busy_spin,hepnos_num_event_databases,hepnos_num_product_databases,hepnos_num_providers,hepnos_num_rpc_threads,hepnos_pes_per_node,hepnos_pool_type,hepnos_progress_thread,loader_batch_size,loader_pes_per_node,loader_progress_thread,loader_async,loader_async_threads,pep_progress_thread,pep_num_threads,pep_ibatch_size,pep_obatch_size,pep_pes_per_node,pep_no_preloading,pep_no_rdma,scale,enable_pep,more_params,objective,elapsed_sec
True,5,10,1,49,32,fifo,True,764,16,False,True,9,True,14,412,423,32,False,True,4,True,True,3.434720182479466,238.53663802146912
True,5,14,22,33,16,fifo_wait,True,504,16,False,False,9,True,26,939,194,32,False,False,4,True,True,3.975128119452623,244.37018847465515
True,9,15,2,34,32,fifo_wait,True,1157,16,True,True,8,False,7,848,914,16,False,True,4,True,True,3.984358701524735,251.3672392368317
False,9,2,6,21,32,fifo_wait,True,919,16,True,False,3,True,9,893,82,16,False,True,4,True,True,3.2367784179512187,256.94006633758545
False,2,12,23,46,16,fifo,True,318,16,True,False,4,True,9,884,982,32,False,False,4,True,True,3.5187081931818733,262.5340037345886
True,1,6,4,59,16,fifo,True,1771,1,True,True,58,True,9,29,58,32,False,True,4,True,True,4.800617908113261,268.0990090370178
True,7,10,7,39,2,fifo,True,391,16,False,False,7,True,8,958,547,32,False,True,4,True,True,3.298870910568687,273.87868189811707
False,5,8,13,39,8,fifo_wait,True,280,4,True,False,13,True,26,975,95,1,False,True,4,True,True,5.232572908397374,279.5047445297241
False,10,7,30,24,32,fifo_wait,False,1485,1,False,False,57,False,3,275,710,32,True,True,4,True,True,5.177677157100139,285.68132638931274
True,8,5,12,4,2,fifo,False,729,1,True,False,60,False,2,292,826,1,True,False,4,True,True,5.3522965909501545,291.26899552345276
True,2,6,25,36,16,fifo_wait,False,1695,1,True,False,53,True,1,250,271,2,True,False,4,True,True,5.0513176900310555,297.0324492454529
True,6,11,15,61,4,fifo_wait,True,311,16,True,False,12,False,14,187,354,32,False,True,4,True,True,3.8286459846081513,304.0029287338257
False,2,9,1,36,1,fifo,False,312,1,False,False,55,False,30,810,759,32,True,True,4,True,True,5.275259042977686,309.80072236061096
True,11,15,24,27,32,fifo_wait,True,850,16,True,False,22,True,2,46,454,8,False,True,4,True,True,3.875983199525464,318.3255820274353
False,3,8,26,42,2,fifo_wait,False,883,16,True,False,41,True,7,1023,111,32,True,True,4,True,True,4.855303215921366,324.0786135196686
True,15,12,7,57,32,fifo,False,819,16,False,False,7,True,7,1014,646,32,False,True,4,True,True,3.639371888366963,330.6846055984497
True,5,10,17,54,8,fifo,True,518,4,True,False,5,True,24,661,815,8,False,True,4,True,True,4.034569462428739,336.91758251190186
True,5,6,26,38,32,fifo,False,144,16,True,False,9,True,10,71,208,16,False,True,4,True,True,3.6640316739676697,343.3570034503937
True,3,11,17,19,32,fifo,True,1756,16,True,False,4,True,26,643,573,32,False,True,4,True,True,4.080986963372816,348.99719429016113
True,14,4,3,55,16,fifo_wait,True,770,16,False,False,10,True,13,28,190,32,False,False,4,True,True,3.3446766625277355,355.468624830246
False,6,2,21,8,4,fifo,False,1824,8,False,True,6,True,30,544,312,32,False,True,4,True,True,4.366723828709562,361.5312762260437
True,5,15,16,49,4,fifo,False,559,16,True,False,19,True,7,871,193,32,False,False,4,True,True,3.5343472140720564,368.0708203315735
True,7,15,32,48,32,fifo_wait,True,1061,16,True,False,6,True,16,693,596,32,False,False,4,True,True,3.661763428379324,374.1303799152374
True,14,16,28,60,1,fifo_wait,True,967,1,False,True,8,True,2,629,767,32,False,True,4,True,True,4.935523623493525,381.25845074653625
False,4,2,14,59,8,fifo_wait,False,1933,16,False,False,6,True,19,148,77,32,False,True,4,True,True,3.682389499442292,386.94551491737366
True,12,14,1,31,2,fifo_wait,True,800,16,True,True,6,True,19,558,136,32,False,True,4,True,True,3.6133976636331098,392.8636612892151
True,6,16,8,33,2,fifo_wait,True,138,16,True,False,15,True,14,859,903,16,False,True,4,True,True,3.5578222588332498,399.2446048259735
True,8,9,26,36,1,fifo,True,893,16,False,False,12,True,7,828,165,32,False,True,4,True,True,3.5983015863366505,405.572291135788
True,4,2,15,9,16,fifo,True,58,2,False,False,37,True,7,171,33,8,False,False,4,True,True,4.991682412759659,412.0627543926239
True,11,2,22,25,1,fifo,True,1864,16,False,True,5,True,13,1012,299,16,False,True,4,True,True,3.5020247653333447,418.4689610004425
True,9,2,22,51,8,fifo_wait,True,599,8,False,True,11,True,19,934,978,16,False,False,4,True,True,3.7787788850429886,425.0061869621277
True,7,2,11,33,8,fifo_wait,True,687,16,False,True,49,True,1,850,815,8,False,False,4,True,True,3.636314574403193,431.2749106884002
True,5,6,13,59,32,fifo,True,1786,16,False,True,2,True,1,404,672,16,False,True,4,True,True,3.450985141728446,437.05408453941345
True,15,2,7,53,16,fifo,True,1125,8,False,True,28,True,18,138,527,32,False,False,4,True,True,3.8608182261758217,443.06725215911865
True,3,2,17,38,1,fifo_wait,True,104,16,True,False,11,True,10,853,88,16,False,False,4,True,True,3.3367871437795813,449.2961447238922
False,7,11,11,55,16,fifo,True,1402,8,True,False,3,True,4,312,352,8,False,True,4,True,True,3.4405114277853635,455.4510929584503
True,13,15,13,20,32,fifo,True,1559,8,False,False,19,False,14,78,984,16,False,True,4,True,True,4.0844612693520475,461.68238949775696
False,9,16,12,46,8,fifo,True,115,8,True,False,4,True,3,807,38,16,False,True,4,True,True,3.458919102404432,468.6662678718567
True,6,16,4,57,1,fifo,True,1829,8,True,True,19,True,12,556,860,32,False,True,4,True,True,3.554083705037103,475.2588593959808
True,12,1,5,16,2,fifo_wait,True,526,16,False,False,10,True,2,770,897,16,False,False,4,True,True,3.5459540497877144,481.5903284549713
True,15,8,3,38,1,fifo,True,1714,8,True,True,44,True,3,801,396,32,False,False,4,True,True,3.6630850636875616,488.07858204841614
True,3,8,16,27,32,fifo,False,575,16,True,True,4,True,8,733,350,16,False,False,4,True,True,3.465308569507011,494.50905871391296
True,10,6,27,56,16,fifo_wait,True,570,16,False,False,7,True,1,923,355,8,False,True,4,True,True,3.543400944108698,500.69762420654297
True,9,6,4,59,32,fifo_wait,True,1893,16,True,False,26,True,13,681,26,32,False,False,4,True,True,3.5373130147172813,506.7717740535736
True,10,2,11,2,8,fifo_wait,True,221,16,False,True,1,True,29,229,387,16,False,False,4,True,True,4.566148178510901,513.0222985744476
True,8,3,12,39,32,fifo_wait,True,1295,16,True,False,16,True,4,47,403,16,False,False,4,True,True,3.518146680732358,518.7939801216125
True,13,2,27,41,32,fifo,False,1629,8,True,True,59,True,11,930,944,16,False,False,4,True,True,4.065243459827679,524.6507754325867
True,2,3,8,30,32,fifo,False,1641,16,True,True,60,True,2,771,36,32,False,False,4,True,True,3.87367031040401,531.0314335823059
True,3,14,32,59,16,fifo,True,673,16,True,False,11,True,7,157,985,16,False,False,4,True,True,3.635039639639526,537.0398771762848
True,16,12,24,48,16,fifo,True,1549,8,True,False,1,True,2,67,630,16,False,True,4,True,True,3.814178539544307,543.4211857318878
False,15,2,27,6,4,fifo,False,22,16,True,True,37,True,3,646,392,32,False,False,4,True,True,5.038619854653471,549.1508696079254
